"Date","Price","Open","High","Low","Vol.","Change %"
"08/12/2021","8,075","8,125","8,225","8,050","3.12M","0.31%"
"08/10/2021","8,050","8,200","8,200","7,950","6.59M","-1.23%"
"08/09/2021","8,150","8,325","8,350","8,100","2.63M","-1.51%"
"08/06/2021","8,275","8,175","8,325","8,150","2.31M","1.53%"
"08/05/2021","8,150","8,175","8,200","8,125","4.60M","-0.31%"
"08/04/2021","8,175","8,250","8,275","8,150","2.04M","-0.61%"
"08/03/2021","8,225","8,150","8,300","8,125","3.37M","1.23%"
"08/02/2021","8,125","8,125","8,250","8,075","5.25M","0.00%"
"07/30/2021","8,125","8,325","8,350","8,125","7.77M","-2.69%"
"07/29/2021","8,350","8,500","8,500","8,350","4.08M","-1.76%"
"07/28/2021","8,500","8,500","8,550","8,400","2.41M","0.00%"
"07/27/2021","8,500","8,750","8,775","8,450","3.33M","-2.58%"
"07/26/2021","8,725","8,700","8,800","8,600","3.93M","0.87%"
"07/23/2021","8,650","8,825","8,825","8,550","4.11M","-1.98%"
"07/22/2021","8,825","8,575","8,850","8,525","4.70M","3.82%"
"07/21/2021","8,500","8,425","8,625","8,425","4.52M","0.00%"
"07/19/2021","8,500","8,575","8,575","8,425","3.18M","-0.87%"
"07/16/2021","8,575","8,675","8,725","8,450","5.38M","-1.15%"
"07/15/2021","8,675","8,675","8,800","8,600","2.71M","-0.29%"
"07/14/2021","8,700","8,950","8,950","8,600","7.94M","-2.79%"
"07/13/2021","8,950","8,825","9,025","8,725","16.89M","1.42%"
"07/12/2021","8,825","8,550","8,900","8,500","12.92M","3.22%"
"07/09/2021","8,550","8,400","8,600","8,375","6.33M","0.88%"
"07/08/2021","8,475","8,475","8,550","8,425","3.40M","0.30%"
"07/07/2021","8,450","8,350","8,500","8,325","4.51M","0.60%"
"07/06/2021","8,400","8,275","8,400","8,225","2.93M","2.13%"
"07/05/2021","8,225","8,425","8,425","8,200","3.80M","-2.37%"
"07/02/2021","8,425","8,500","8,575","8,350","10.48M","-0.88%"
"07/01/2021","8,500","8,425","8,700","8,350","17.72M","4.29%"
"06/30/2021","8,150","8,250","8,350","8,150","5.57M","-1.21%"
"06/29/2021","8,250","8,050","8,300","8,000","9.49M","3.45%"
"06/28/2021","7,975","8,025","8,100","7,900","3.80M","-0.62%"
"06/25/2021","8,025","8,025","8,100","8,000","3.12M","0.00%"
"06/24/2021","8,025","8,000","8,125","7,875","5.53M","0.63%"
"06/23/2021","7,975","8,150","8,150","7,950","3.70M","-0.93%"
"06/22/2021","8,050","7,975","8,150","7,950","4.25M","1.58%"
"06/21/2021","7,925","7,725","8,000","7,625","8.64M","2.26%"
"06/18/2021","7,750","8,125","8,150","7,750","22.48M","-4.62%"
"06/17/2021","8,125","8,175","8,250","8,125","4.12M","-0.61%"
"06/16/2021","8,175","8,175","8,325","8,150","4.55M","0.31%"
"06/15/2021","8,150","8,175","8,200","8,125","4.07M","0.00%"
"06/14/2021","8,150","8,175","8,250","8,150","2.87M","-0.31%"
"06/11/2021","8,175","8,175","8,225","8,150","2.53M","0.31%"
"06/10/2021","8,150","8,175","8,225","8,150","2.26M","0.00%"
"06/09/2021","8,150","8,175","8,250","8,125","4.26M","-0.31%"
"06/08/2021","8,175","8,350","8,375","8,125","8.32M","-2.10%"
"06/07/2021","8,350","8,500","8,525","8,325","3.60M","-1.18%"
"06/04/2021","8,450","8,675","8,675","8,425","9.86M","-2.87%"
"06/03/2021","8,700","8,250","8,700","8,250","10.25M","5.78%"
"06/02/2021","8,225","8,250","8,375","8,200","5.61M","0.30%"
"05/31/2021","8,200","8,150","8,225","8,075","4.57M","0.92%"
"05/28/2021","8,125","8,275","8,300","8,050","7.76M","-1.81%"
"05/27/2021","8,275","8,200","8,275","8,150","11.26M","1.22%"
"05/25/2021","8,175","8,200","8,225","8,100","8.98M","-0.30%"
"05/24/2021","8,200","8,350","8,350","8,200","3.91M","-1.50%"
"05/21/2021","8,325","8,400","8,425","8,300","2.03M","-0.60%"
"05/20/2021","8,375","8,300","8,450","8,275","4.72M","1.21%"
"05/19/2021","8,275","8,300","8,350","8,250","4.19M","-0.30%"
"05/18/2021","8,300","8,250","8,400","8,250","3.77M","0.61%"
"05/17/2021","8,250","8,550","8,575","8,200","9.48M","-3.23%"
"05/11/2021","8,525","8,600","8,600","8,500","2.16M","-0.87%"
"05/10/2021","8,600","8,450","8,600","8,425","3.84M","1.78%"
"05/07/2021","8,450","8,500","8,525","8,425","2.90M","-0.59%"
"05/06/2021","8,500","8,550","8,600","8,400","6.19M","-0.29%"
"05/05/2021","8,525","8,525","8,600","8,500","2.51M","0.00%"
"05/04/2021","8,525","8,550","8,575","8,450","6.31M","-0.29%"
"05/03/2021","8,550","8,700","8,700","8,550","3.56M","-1.72%"
"04/30/2021","8,700","8,650","8,700","8,575","3.83M","0.87%"
"04/29/2021","8,625","8,600","8,675","8,575","2.35M","0.58%"
"04/28/2021","8,575","8,600","8,675","8,500","5.14M","-0.29%"
"04/27/2021","8,600","8,700","8,725","8,550","7.50M","-1.15%"
"04/26/2021","8,700","8,875","8,900","8,700","4.11M","-1.97%"
"04/23/2021","8,875","8,800","8,925","8,750","3.49M","1.43%"
"04/22/2021","8,750","8,825","8,875","8,750","1.84M","-0.57%"
"04/21/2021","8,800","8,850","8,900","8,800","2.71M","-1.12%"
"04/20/2021","8,900","9,000","9,000","8,850","2.12M","-0.56%"
"04/19/2021","8,950","8,975","9,000","8,900","4.50M","0.00%"
"04/16/2021","8,950","8,750","8,950","8,750","4.80M","2.29%"
"04/15/2021","8,750","8,750","8,775","8,675","2.32M","0.00%"
"04/14/2021","8,750","8,700","8,750","8,675","2.80M","1.45%"
"04/13/2021","8,625","8,650","8,725","8,550","2.74M","-0.29%"
"04/12/2021","8,650","8,900","8,925","8,650","5.96M","-2.54%"
"04/09/2021","8,875","8,800","8,900","8,800","2.73M","0.85%"
"04/08/2021","8,800","8,900","8,950","8,800","7.58M","-1.12%"
"04/07/2021","8,900","8,850","8,975","8,850","3.19M","0.85%"
"04/06/2021","8,825","8,925","8,950","8,800","4.49M","-1.12%"
"04/05/2021","8,925","9,000","9,050","8,925","1.84M","-0.28%"
"04/01/2021","8,950","9,075","9,150","8,925","8.29M","-2.72%"
"03/31/2021","9,200","9,075","9,200","8,800","11.22M","1.38%"
"03/30/2021","9,075","9,200","9,225","9,025","6.97M","-1.63%"
"03/29/2021","9,225","9,100","9,225","9,050","5.93M","1.37%"
"03/26/2021","9,100","9,050","9,100","8,975","7.86M","1.68%"
"03/25/2021","8,950","9,200","9,225","8,875","11.93M","-3.24%"
"03/24/2021","9,250","9,200","9,275","9,050","12.59M","0.54%"
"03/23/2021","9,200","9,100","9,275","9,100","30.86M","4.25%"
"03/22/2021","8,825","8,850","8,900","8,800","7.29M","0.00%"
"03/19/2021","8,825","8,700","8,875","8,625","15.24M","1.44%"
"03/18/2021","8,700","8,675","8,725","8,650","8.26M","0.87%"
"03/17/2021","8,625","8,650","8,650","8,550","6.27M","0.29%"
"03/16/2021","8,600","8,575","8,625","8,525","4.73M","1.18%"
"03/15/2021","8,500","8,475","8,675","8,450","9.37M","1.49%"
"03/12/2021","8,375","8,400","8,475","8,375","6.86M","0.00%"
"03/10/2021","8,375","8,325","8,500","8,325","7.21M","0.60%"
"03/09/2021","8,325","8,375","8,425","8,300","8.63M","-0.60%"
"03/08/2021","8,375","8,500","8,550","8,325","12.97M","-1.47%"
"03/05/2021","8,500","8,600","8,600","8,500","12.68M","-1.16%"
"03/04/2021","8,600","8,775","8,775","8,600","7.28M","-1.43%"
"03/03/2021","8,725","8,700","8,750","8,650","9.23M","0.29%"
"03/02/2021","8,700","8,600","8,900","8,600","13.97M","1.16%"
"03/01/2021","8,600","8,600","8,650","8,575","4.98M","0.29%"
"02/26/2021","8,575","8,550","8,650","8,500","11.52M","0.00%"
"02/25/2021","8,575","8,700","8,750","8,575","7.99M","-0.87%"
"02/24/2021","8,650","8,550","8,725","8,500","17.67M","1.17%"
"02/23/2021","8,550","8,625","8,625","8,550","11.93M","-0.87%"
"02/22/2021","8,625","8,725","8,750","8,625","6.22M","0.29%"
"02/19/2021","8,600","8,750","8,800","8,550","16.66M","-1.71%"
"02/18/2021","8,750","8,900","8,925","8,750","10.24M","-0.85%"
"02/17/2021","8,825","8,825","8,900","8,800","5.04M","0.00%"
"02/16/2021","8,825","9,000","9,025","8,800","14.66M","-1.67%"
"02/15/2021","8,975","9,000","9,025","8,950","4.05M","0.00%"
"02/11/2021","8,975","9,000","9,050","8,950","4.25M","-0.28%"
"02/10/2021","9,000","8,850","9,075","8,850","19.47M","2.27%"
"02/09/2021","8,800","9,150","9,200","8,800","35.90M","-3.30%"
"02/08/2021","9,100","9,225","9,275","9,100","11.34M","-1.36%"
"02/05/2021","9,225","9,325","9,350","9,175","7.22M","-1.07%"
"02/04/2021","9,325","9,425","9,475","9,225","6.59M","-1.06%"
"02/03/2021","9,425","9,525","9,550","9,400","8.51M","-0.79%"
"02/02/2021","9,500","9,250","9,575","9,225","12.53M","2.98%"
"02/01/2021","9,225","9,000","9,300","9,000","6.85M","1.37%"
"01/29/2021","9,100","9,350","9,400","9,000","14.07M","-2.67%"
"01/28/2021","9,350","9,500","9,500","9,350","8.80M","-1.58%"
"01/27/2021","9,500","9,500","9,650","9,400","9.47M","0.00%"
"01/26/2021","9,500","9,575","9,700","9,400","13.59M","0.00%"
"01/25/2021","9,500","9,450","9,575","9,325","8.01M","0.26%"
"01/22/2021","9,475","9,575","9,600","9,400","5.63M","-1.04%"
"01/21/2021","9,575","9,700","9,750","9,575","7.07M","-1.03%"
"01/20/2021","9,675","9,750","9,825","9,600","14.45M","-0.77%"
"01/19/2021","9,750","9,700","9,900","9,625","34.37M","1.30%"
"01/18/2021","9,625","9,375","9,650","9,375","15.78M","2.67%"
"01/15/2021","9,375","9,350","9,425","9,325","6.77M","0.27%"
"01/14/2021","9,350","9,350","9,475","9,325","6.21M","0.27%"
"01/13/2021","9,325","9,425","9,450","9,325","11.37M","-1.06%"
"01/12/2021","9,425","9,525","9,550","9,425","6.64M","-1.05%"
"01/11/2021","9,525","9,525","9,600","9,500","5.31M","0.00%"
"01/08/2021","9,525","9,550","9,575","9,450","11.20M","0.26%"
"01/07/2021","9,500","9,425","9,600","9,400","8.83M","0.80%"
"01/06/2021","9,425","9,450","9,550","9,375","10.37M","-0.26%"
"01/05/2021","9,450","9,525","9,575","9,450","10.09M","-1.31%"
"01/04/2021","9,575","9,600","9,600","9,400","6.04M","0.00%"
