"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2022","2,370","2,360","2,390","2,320","2.12M","0.42%"
"11/08/2022","2,360","2,420","2,420","2,350","895.70K","-2.48%"
"11/07/2022","2,420","2,420","2,430","2,350","2.62M","0.00%"
"11/04/2022","2,420","2,340","2,420","2,300","4.05M","3.42%"
"11/03/2022","2,340","2,330","2,380","2,300","5.29M","0.43%"
"11/02/2022","2,330","2,290","2,380","2,280","7.67M","1.30%"
"11/01/2022","2,300","2,400","2,410","2,280","20.94M","-4.17%"
"10/31/2022","2,400","2,450","2,490","2,370","9.99M","-1.23%"
"10/28/2022","2,430","2,450","2,460","2,370","5.11M","-0.41%"
"10/27/2022","2,440","2,400","2,500","2,390","14.04M","1.67%"
"10/26/2022","2,400","2,400","2,420","2,340","19.35M","0.00%"
"10/25/2022","2,400","2,400","2,430","2,380","11.59M","0.00%"
"10/24/2022","2,400","2,420","2,430","2,320","11.13M","-0.83%"
"10/21/2022","2,420","2,480","2,480","2,380","21.58M","-3.97%"
"10/20/2022","2,520","2,230","2,520","2,200","24.20M","13.00%"
"10/19/2022","2,230","2,240","2,260","2,190","6.30M","0.45%"
"10/18/2022","2,220","2,150","2,250","2,100","13.30M","4.72%"
"10/17/2022","2,120","2,170","2,170","2,100","8.49M","-1.85%"
"10/14/2022","2,160","2,040","2,200","2,040","17.01M","5.88%"
"10/13/2022","2,040","2,020","2,050","2,000","3.94M","0.99%"
"10/12/2022","2,020","2,000","2,060","1,990","10.49M","0.50%"
"10/11/2022","2,010","2,060","2,070","1,995","3.60M","-2.43%"
"10/10/2022","2,060","2,060","2,080","1,990","9.12M","-0.48%"
"10/07/2022","2,070","2,020","2,070","1,985","11.94M","2.48%"
"10/06/2022","2,020","1,935","2,030","1,930","15.46M","4.39%"
"10/05/2022","1,935","1,935","1,945","1,875","8.25M","0.00%"
"10/04/2022","1,935","1,950","1,955","1,905","7.07M","0.26%"
"10/03/2022","1,930","1,830","1,935","1,825","9.65M","5.46%"
"09/30/2022","1,830","1,820","1,840","1,805","7.06M","0.55%"
"09/29/2022","1,820","1,810","1,840","1,780","8.59M","0.83%"
"09/28/2022","1,805","1,805","1,815","1,775","2.25M","0.00%"
"09/27/2022","1,805","1,805","1,815","1,790","4.89M","0.28%"
"09/26/2022","1,800","1,800","1,810","1,780","1.13M","0.00%"
"09/23/2022","1,800","1,795","1,815","1,790","3.04M","0.00%"
"09/22/2022","1,800","1,720","1,810","1,720","1.40M","0.28%"
"09/21/2022","1,795","1,810","1,825","1,790","3.26M","-0.83%"
"09/20/2022","1,810","1,800","1,820","1,785","4.21M","0.56%"
"09/19/2022","1,800","1,790","1,820","1,775","2.33M","0.84%"
"09/16/2022","1,785","1,815","1,815","1,775","6.41M","-1.65%"
"09/15/2022","1,815","1,800","1,815","1,790","4.41M","1.11%"
"09/14/2022","1,795","1,800","1,805","1,780","2.28M","-0.28%"
"09/13/2022","1,800","1,775","1,815","1,775","5.61M","1.41%"
"09/12/2022","1,775","1,820","1,830","1,765","8.07M","-2.47%"
"09/09/2022","1,820","1,800","1,835","1,785","6.54M","1.68%"
"09/08/2022","1,790","1,775","1,795","1,770","4.78M","1.70%"
"09/07/2022","1,760","1,800","1,800","1,735","12.00M","-1.68%"
"09/06/2022","1,790","1,835","1,835","1,775","7.20M","-2.19%"
"09/05/2022","1,830","1,865","1,865","1,810","5.99M","-1.61%"
"09/02/2022","1,860","1,860","1,875","1,855","2.20M","0.00%"
"09/01/2022","1,860","1,800","1,900","1,790","6.88M","3.33%"
"08/31/2022","1,800","1,830","1,845","1,780","6.79M","-1.64%"
"08/30/2022","1,830","1,840","1,850","1,830","6.01M","-0.54%"
"08/29/2022","1,840","1,850","1,850","1,825","1.76M","-1.08%"
"08/26/2022","1,860","1,855","1,885","1,835","3.54M","0.00%"
"08/25/2022","1,860","1,880","1,890","1,860","5.10M","-1.06%"
"08/24/2022","1,880","1,900","1,900","1,860","5.37M","-1.05%"
"08/23/2022","1,900","1,890","1,935","1,890","7.40M","0.53%"
"08/22/2022","1,890","1,890","1,900","1,815","6.49M","0.00%"
"08/19/2022","1,890","1,900","1,925","1,890","8.85M","-0.26%"
"08/18/2022","1,895","1,905","1,910","1,860","5.83M","0.00%"
"08/16/2022","1,895","1,870","1,910","1,865","8.51M","1.61%"
"08/15/2022","1,865","1,880","1,890","1,850","4.85M","-0.53%"
"08/12/2022","1,875","1,900","1,900","1,870","10.03M","-1.32%"
"08/11/2022","1,900","1,905","1,925","1,865","11.05M","-0.26%"
"08/10/2022","1,905","1,950","1,950","1,900","9.69M","-2.31%"
"08/09/2022","1,950","1,950","1,970","1,925","8.82M","0.00%"
"08/08/2022","1,950","1,945","1,970","1,915","13.64M","0.52%"
"08/05/2022","1,940","1,870","1,950","1,855","14.50M","3.74%"
"08/04/2022","1,870","1,855","1,890","1,830","18.96M","0.81%"
"08/03/2022","1,855","1,845","1,860","1,785","19.88M","0.82%"
"08/02/2022","1,840","1,805","1,850","1,800","7.47M","1.94%"
"08/01/2022","1,805","1,765","1,820","1,740","7.57M","2.56%"
"07/29/2022","1,760","1,735","1,760","1,700","19.14M","1.44%"
"07/28/2022","1,735","1,815","1,820","1,715","15.96M","-3.61%"
"07/27/2022","1,800","1,890","1,900","1,795","12.08M","-4.76%"
"07/26/2022","1,890","1,870","1,895","1,850","6.55M","1.07%"
"07/25/2022","1,870","1,965","1,965","1,870","12.57M","-4.83%"
"07/22/2022","1,965","1,965","1,990","1,945","7.64M","0.77%"
"07/21/2022","1,950","1,945","1,965","1,910","27.89M","0.78%"
"07/20/2022","1,935","1,895","1,960","1,895","23.42M","2.11%"
"07/19/2022","1,895","1,890","1,905","1,880","4.11M","0.26%"
"07/18/2022","1,890","1,895","1,905","1,855","3.82M","0.00%"
"07/15/2022","1,890","1,920","1,930","1,850","4.01M","-1.56%"
"07/14/2022","1,920","1,910","1,935","1,910","6.19M","0.52%"
"07/13/2022","1,910","1,910","1,945","1,905","6.98M","0.00%"
"07/12/2022","1,910","1,900","1,925","1,845","13.32M","-0.52%"
"07/11/2022","1,920","1,980","1,980","1,905","4.19M","-2.04%"
"07/08/2022","1,960","2,020","2,020","1,905","5.96M","-2.00%"
"07/07/2022","2,000","1,965","2,020","1,950","13.86M","1.52%"
"07/06/2022","1,970","1,940","1,980","1,910","8.75M","1.55%"
"07/05/2022","1,940","1,895","1,960","1,885","10.64M","2.37%"
"07/04/2022","1,895","1,945","1,985","1,880","12.81M","-2.57%"
"07/01/2022","1,945","2,090","2,100","1,945","12.31M","-6.94%"
"06/30/2022","2,090","2,100","2,140","2,030","14.94M","-1.88%"
"06/29/2022","2,130","2,030","2,180","1,990","35.31M","4.93%"
"06/28/2022","2,030","2,050","2,050","1,960","10.11M","-0.98%"
"06/27/2022","2,050","2,100","2,100","1,955","15.88M","0.99%"
"06/24/2022","2,030","1,950","2,080","1,950","32.83M","4.10%"
"06/23/2022","1,950","1,930","1,955","1,910","14.94M","1.04%"
"06/22/2022","1,930","1,890","1,975","1,865","20.20M","2.12%"
"06/21/2022","1,890","1,900","1,920","1,860","17.90M","-1.05%"
"06/20/2022","1,910","1,725","1,920","1,710","75.97M","10.72%"
"06/17/2022","1,725","1,710","1,740","1,685","4.21M","0.88%"
"06/16/2022","1,710","1,690","1,735","1,685","9.14M","1.79%"
"06/15/2022","1,680","1,695","1,700","1,665","3.83M","-0.59%"
"06/14/2022","1,690","1,620","1,695","1,610","3.27M","4.32%"
"06/13/2022","1,620","1,645","1,650","1,605","4.49M","-1.52%"
"06/10/2022","1,645","1,690","1,690","1,615","5.66M","-2.66%"
"06/09/2022","1,690","1,700","1,705","1,665","4.88M","-0.29%"
"06/08/2022","1,695","1,690","1,710","1,680","1.95M","0.30%"
"06/07/2022","1,690","1,690","1,720","1,690","2.47M","0.00%"
"06/06/2022","1,690","1,705","1,740","1,685","3.44M","-0.88%"
"06/03/2022","1,705","1,735","1,735","1,705","3.10M","-1.73%"
"06/02/2022","1,735","1,740","1,750","1,715","7.34M","-0.29%"
"05/31/2022","1,740","1,705","1,770","1,680","8.01M","2.35%"
"05/30/2022","1,700","1,685","1,720","1,640","8.64M","0.89%"
"05/27/2022","1,685","1,635","1,695","1,635","5.76M","3.06%"
"05/25/2022","1,635","1,705","1,740","1,635","6.88M","-3.25%"
"05/24/2022","1,690","1,690","1,710","1,660","11.38M","0.90%"
"05/23/2022","1,675","1,660","1,685","1,650","8.70M","0.90%"
"05/20/2022","1,660","1,620","1,675","1,620","5.16M","2.47%"
"05/19/2022","1,620","1,640","1,655","1,600","7.54M","-1.22%"
"05/18/2022","1,640","1,615","1,660","1,610","10.15M","1.86%"
"05/17/2022","1,610","1,710","1,710","1,600","12.06M","-5.85%"
"05/13/2022","1,710","1,720","1,720","1,600","17.12M","-0.58%"
"05/12/2022","1,720","1,850","1,860","1,720","17.49M","-6.78%"
"05/11/2022","1,845","1,745","1,845","1,740","20.98M","6.03%"
"05/10/2022","1,740","1,640","1,750","1,575","18.37M","5.45%"
"05/09/2022","1,650","1,750","1,750","1,650","4.21M","-5.71%"
"04/28/2022","1,750","1,765","1,775","1,725","5.23M","-0.85%"
"04/27/2022","1,765","1,750","1,820","1,710","23.70M","0.86%"
"04/26/2022","1,750","1,650","1,755","1,630","22.03M","7.36%"
"04/25/2022","1,630","1,580","1,640","1,540","13.22M","3.16%"
"04/22/2022","1,580","1,585","1,595","1,580","2.74M","0.00%"
"04/21/2022","1,580","1,580","1,595","1,575","2.90M","0.00%"
"04/20/2022","1,580","1,580","1,600","1,575","4.64M","0.00%"
"04/19/2022","1,580","1,590","1,620","1,565","5.75M","-0.32%"
"04/18/2022","1,585","1,620","1,620","1,585","4.80M","-2.16%"
"04/14/2022","1,620","1,620","1,660","1,610","5.16M","-1.52%"
"04/13/2022","1,645","1,665","1,670","1,620","7.49M","-1.50%"
"04/12/2022","1,670","1,660","1,685","1,585","9.57M","0.00%"
"04/11/2022","1,670","1,740","1,740","1,650","14.71M","-3.75%"
"04/08/2022","1,735","1,765","1,765","1,720","6.71M","-0.57%"
"04/07/2022","1,745","1,715","1,760","1,705","16.56M","1.75%"
"04/06/2022","1,715","1,710","1,725","1,700","7.48M","0.88%"
"04/05/2022","1,700","1,710","1,730","1,680","8.99M","-0.58%"
"04/04/2022","1,710","1,760","1,760","1,695","11.88M","-2.01%"
"04/01/2022","1,745","1,765","1,765","1,690","10.14M","-0.85%"
"03/31/2022","1,760","1,725","1,775","1,725","13.73M","2.03%"
"03/30/2022","1,725","1,655","1,735","1,655","20.63M","4.23%"
"03/29/2022","1,655","1,650","1,675","1,635","3.63M","-0.30%"
"03/28/2022","1,660","1,660","1,665","1,650","4.39M","0.30%"
"03/25/2022","1,655","1,670","1,675","1,635","3.82M","-0.90%"
"03/24/2022","1,670","1,670","1,695","1,650","2.77M","0.00%"
"03/23/2022","1,670","1,680","1,700","1,660","5.82M","-0.60%"
"03/22/2022","1,680","1,670","1,695","1,665","4.78M","0.60%"
"03/21/2022","1,670","1,680","1,690","1,635","3.89M","-0.30%"
"03/18/2022","1,675","1,670","1,675","1,630","5.45M","0.30%"
"03/17/2022","1,670","1,680","1,710","1,650","5.66M","-0.60%"
"03/16/2022","1,680","1,660","1,680","1,645","10.30M","1.20%"
"03/15/2022","1,660","1,690","1,700","1,635","7.35M","-1.78%"
"03/14/2022","1,690","1,640","1,720","1,640","10.24M","3.05%"
"03/11/2022","1,640","1,610","1,655","1,605","11.16M","2.18%"
"03/10/2022","1,605","1,545","1,620","1,540","15.51M","4.90%"
"03/09/2022","1,530","1,535","1,540","1,510","18.47M","0.66%"
"03/08/2022","1,520","1,510","1,550","1,500","24.10M","1.00%"
"03/07/2022","1,505","1,555","1,565","1,485","18.68M","-2.90%"
"03/04/2022","1,550","1,680","1,680","1,530","20.64M","-5.49%"
"03/02/2022","1,640","1,725","1,735","1,630","18.85M","-4.93%"
"03/01/2022","1,725","1,750","1,765","1,720","7.19M","-1.43%"
"02/25/2022","1,750","1,735","1,785","1,735","8.45M","0.86%"
"02/24/2022","1,735","1,785","1,800","1,725","9.11M","-2.80%"
"02/23/2022","1,785","1,785","1,820","1,780","7.20M","0.00%"
"02/22/2022","1,785","1,820","1,845","1,775","5.90M","-1.92%"
"02/21/2022","1,820","1,845","1,850","1,815","4.05M","-1.36%"
"02/18/2022","1,845","1,800","1,850","1,800","5.93M","2.50%"
"02/17/2022","1,800","1,810","1,820","1,790","3.30M","-0.55%"
"02/16/2022","1,810","1,820","1,830","1,790","2.76M","0.00%"
"02/15/2022","1,810","1,755","1,815","1,750","5.39M","3.13%"
"02/14/2022","1,755","1,785","1,790","1,720","10.23M","-1.68%"
"02/11/2022","1,785","1,820","1,825","1,750","8.67M","-1.92%"
"02/10/2022","1,820","1,815","1,835","1,815","4.08M","0.28%"
"02/09/2022","1,815","1,860","1,875","1,815","8.51M","-2.42%"
"02/08/2022","1,860","1,895","1,920","1,860","7.51M","-1.85%"
"02/07/2022","1,895","1,885","1,900","1,880","1.71M","0.80%"
"02/04/2022","1,880","1,885","1,910","1,860","3.99M","0.00%"
"02/03/2022","1,880","1,885","1,900","1,865","2.71M","-0.53%"
"02/02/2022","1,890","1,880","1,900","1,875","2.34M","0.80%"
"01/31/2022","1,875","1,890","1,920","1,875","3.44M","-0.79%"
"01/28/2022","1,890","1,940","1,950","1,890","6.45M","-2.58%"
"01/27/2022","1,940","2,010","2,020","1,910","6.09M","-3.48%"
"01/26/2022","2,010","2,000","2,020","1,995","1.53M","0.50%"
"01/25/2022","2,000","2,040","2,060","2,000","3.25M","-0.99%"
"01/24/2022","2,020","2,040","2,060","2,020","1.72M","0.00%"
"01/21/2022","2,020","2,000","2,030","1,995","882.80K","1.00%"
"01/20/2022","2,000","2,020","2,040","1,995","3.34M","-0.99%"
"01/19/2022","2,020","2,090","2,110","2,010","1.94M","-2.88%"
"01/18/2022","2,080","2,120","2,120","2,080","1.24M","-1.89%"
"01/17/2022","2,120","2,150","2,150","2,100","642.20K","-1.40%"
"01/14/2022","2,150","2,170","2,170","2,140","509.50K","-0.46%"
"01/13/2022","2,160","2,120","2,170","2,120","961.80K","1.89%"
"01/12/2022","2,120","2,170","2,170","2,080","4.04M","-2.30%"
"01/11/2022","2,170","2,200","2,220","2,150","2.27M","-1.36%"
"01/10/2022","2,200","2,170","2,200","2,170","2.43M","1.38%"
"01/07/2022","2,170","2,120","2,170","2,120","3.51M","2.36%"
"01/06/2022","2,120","2,100","2,130","2,090","2.77M","0.95%"
"01/05/2022","2,100","2,090","2,110","2,070","4.00M","0.96%"
"01/04/2022","2,080","2,060","2,100","2,060","1.63M","1.46%"
"01/03/2022","2,050","2,040","2,070","2,020","3.56M","0.49%"
"12/30/2021","2,040","2,100","2,120","2,040","7.21M","-2.39%"
"12/29/2021","2,090","2,060","2,110","2,050","1.59M","1.46%"
"12/28/2021","2,060","2,000","2,070","2,000","1.06M","3.00%"
"12/27/2021","2,000","2,010","2,020","1,995","1.70M","0.00%"
"12/24/2021","2,000","2,000","2,020","1,995","1.01M","0.25%"
"12/23/2021","1,995","2,010","2,040","1,995","1.35M","-0.75%"
"12/22/2021","2,010","2,010","2,050","2,000","928.10K","0.50%"
"12/21/2021","2,000","2,020","2,020","1,995","1.94M","-0.50%"
"12/20/2021","2,010","2,030","2,060","1,995","3.11M","-0.99%"
"12/17/2021","2,030","2,070","2,070","2,010","3.00M","-1.46%"
"12/16/2021","2,060","2,080","2,130","2,060","1.67M","-1.44%"
"12/15/2021","2,090","2,090","2,100","2,050","3.12M","0.00%"
"12/14/2021","2,090","2,140","2,140","2,080","3.18M","-1.42%"
"12/13/2021","2,120","2,140","2,160","2,110","4.71M","-0.93%"
"12/10/2021","2,140","2,160","2,170","2,100","5.19M","-0.47%"
"12/09/2021","2,150","2,160","2,180","2,140","3.11M","-0.46%"
"12/08/2021","2,160","2,170","2,200","2,150","1.85M","0.00%"
"12/07/2021","2,160","2,160","2,180","2,150","3.04M","0.00%"
"12/06/2021","2,160","2,170","2,190","2,160","1.41M","-0.46%"
"12/03/2021","2,170","2,180","2,190","2,150","1.19M","0.46%"
"12/02/2021","2,160","2,180","2,210","2,140","2.80M","-0.92%"
"12/01/2021","2,180","2,180","2,230","2,180","2.28M","-0.46%"
"11/30/2021","2,190","2,220","2,250","2,180","3.22M","-1.35%"
"11/29/2021","2,220","2,260","2,280","2,220","1.77M","-1.77%"
"11/26/2021","2,260","2,300","2,310","2,250","2.21M","-1.31%"
"11/25/2021","2,290","2,300","2,320","2,290","1.90M","0.00%"
"11/24/2021","2,290","2,340","2,340","2,290","3.93M","-2.14%"
"11/23/2021","2,340","2,380","2,400","2,340","1.35M","-1.68%"
"11/22/2021","2,380","2,370","2,390","2,350","1.38M","0.42%"
"11/19/2021","2,370","2,320","2,380","2,320","1.47M","2.16%"
"11/18/2021","2,320","2,360","2,370","2,320","2.70M","-1.69%"
"11/17/2021","2,360","2,400","2,410","2,340","2.72M","-1.67%"
"11/16/2021","2,400","2,360","2,410","2,360","1.76M","1.69%"
"11/15/2021","2,360","2,400","2,430","2,360","839.90K","-1.67%"
"11/12/2021","2,400","2,390","2,430","2,380","1.42M","0.42%"
"11/11/2021","2,390","2,390","2,440","2,390","1.78M","0.00%"
"11/10/2021","2,390","2,420","2,430","2,390","1.19M","-1.24%"
"11/09/2021","2,420","2,440","2,450","2,400","2.40M","-0.82%"
"11/08/2021","2,440","2,430","2,450","2,400","1.72M","0.41%"
"11/05/2021","2,430","2,380","2,440","2,370","2.11M","2.10%"
"11/04/2021","2,380","2,370","2,390","2,360","1.06M","0.85%"
"11/03/2021","2,360","2,360","2,360","2,340","1.26M","0.00%"
"11/02/2021","2,360","2,360","2,380","2,340","1.46M","0.00%"
"11/01/2021","2,360","2,360","2,400","2,350","4.06M","0.43%"
"10/29/2021","2,350","2,330","2,370","2,330","1.50M","0.86%"
"10/28/2021","2,330","2,400","2,400","2,330","2.06M","-2.51%"
"10/27/2021","2,390","2,420","2,440","2,380","1.37M","-1.24%"
"10/26/2021","2,420","2,440","2,450","2,420","1.72M","-0.41%"
"10/25/2021","2,430","2,420","2,460","2,410","2.87M","0.83%"
"10/22/2021","2,410","2,460","2,510","2,410","3.76M","-1.63%"
"10/21/2021","2,450","2,530","2,790","2,450","19.49M","-2.39%"
"10/19/2021","2,510","2,570","2,590","2,500","4.50M","-2.33%"
"10/18/2021","2,570","2,570","2,590","2,530","3.48M","0.00%"
"10/15/2021","2,570","2,570","2,580","2,500","5.19M","0.78%"
"10/14/2021","2,550","2,430","2,550","2,430","9.01M","5.37%"
"10/13/2021","2,420","2,340","2,420","2,320","3.96M","4.31%"
"10/12/2021","2,320","2,350","2,380","2,310","2.83M","-0.85%"
"10/11/2021","2,340","2,420","2,430","2,320","3.24M","-3.31%"
"10/08/2021","2,420","2,430","2,450","2,370","3.32M","0.00%"
"10/07/2021","2,420","2,360","2,570","2,330","19.17M","3.86%"
"10/06/2021","2,330","2,320","2,340","2,300","4.17M","0.87%"
"10/05/2021","2,310","2,320","2,340","2,300","3.28M","0.00%"
"10/04/2021","2,310","2,360","2,390","2,310","2.31M","-2.12%"
"10/01/2021","2,360","2,390","2,480","2,360","4.43M","0.00%"
"09/30/2021","2,360","2,330","2,370","2,320","3.43M","1.29%"
"09/29/2021","2,330","2,350","2,350","2,280","1.35M","0.00%"
"09/28/2021","2,330","2,400","2,400","2,320","882.20K","-2.10%"
"09/27/2021","2,380","2,400","2,400","2,370","455.00K","-0.83%"
"09/24/2021","2,400","2,420","2,440","2,370","1.30M","-0.83%"
"09/23/2021","2,420","2,450","2,450","2,400","2.65M","-0.82%"
"09/22/2021","2,440","2,400","2,450","2,400","1.79M","1.67%"
"09/21/2021","2,400","2,370","2,400","2,360","2.69M","0.42%"
"09/20/2021","2,390","2,400","2,410","2,370","1.71M","-0.42%"
"09/17/2021","2,400","2,380","2,410","2,370","4.63M","0.84%"
"09/16/2021","2,380","2,310","2,380","2,300","3.38M","3.93%"
"09/15/2021","2,290","2,300","2,320","2,270","787.40K","-0.43%"
"09/14/2021","2,300","2,300","2,310","2,260","1.09M","0.00%"
"09/13/2021","2,300","2,320","2,340","2,280","879.20K","-0.86%"
"09/10/2021","2,320","2,300","2,400","2,280","5.57M","3.57%"
"09/09/2021","2,240","2,270","2,420","2,240","8.14M","-1.32%"
"09/08/2021","2,270","2,260","2,290","2,230","3.27M","0.44%"
"09/07/2021","2,260","2,200","2,260","2,200","3.78M","2.73%"
"09/06/2021","2,200","2,200","2,220","2,180","1.62M","0.00%"
"09/03/2021","2,200","2,200","2,210","2,170","1.04M","0.00%"
"09/02/2021","2,200","2,200","2,220","2,170","939.30K","0.00%"
"09/01/2021","2,200","2,160","2,200","2,160","877.60K","2.33%"
"08/31/2021","2,150","2,200","2,230","2,150","2.65M","-2.27%"
"08/30/2021","2,200","2,200","2,220","2,190","340.50K","0.00%"
"08/27/2021","2,200","2,200","2,210","2,180","592.80K","0.00%"
"08/26/2021","2,200","2,200","2,200","2,160","978.50K","0.00%"
"08/25/2021","2,200","2,200","2,210","2,160","854.50K","0.00%"
"08/24/2021","2,200","2,190","2,200","2,170","1.44M","0.46%"
"08/23/2021","2,190","2,170","2,200","2,150","1.10M","1.86%"
"08/20/2021","2,150","2,180","2,200","2,140","2.55M","-0.92%"
"08/19/2021","2,170","2,230","2,230","2,160","6.99M","-2.69%"
"08/18/2021","2,230","2,230","2,240","2,200","1.24M","0.00%"
"08/16/2021","2,230","2,230","2,240","2,200","530.70K","0.00%"
"08/13/2021","2,230","2,220","2,240","2,200","1.19M","0.45%"
"08/12/2021","2,220","2,190","2,230","2,180","1.63M","1.37%"
"08/10/2021","2,190","2,220","2,220","2,140","4.41M","-1.35%"
"08/09/2021","2,220","2,240","2,240","2,180","1.33M","-0.45%"
"08/06/2021","2,230","2,210","2,230","2,210","796.40K","0.90%"
"08/05/2021","2,210","2,230","2,230","2,200","1.51M","-0.90%"
"08/04/2021","2,230","2,250","2,260","2,210","1.25M","-0.89%"
"08/03/2021","2,250","2,210","2,250","2,170","2.22M","0.90%"
"08/02/2021","2,230","2,210","2,240","2,180","1.19M","1.36%"
"07/30/2021","2,200","2,270","2,290","2,200","5.85M","-3.08%"
"07/29/2021","2,270","2,270","2,290","2,250","2.09M","0.00%"
"07/28/2021","2,270","2,300","2,300","2,260","1.17M","-0.44%"
"07/27/2021","2,280","2,300","2,340","2,280","1.28M","-0.87%"
"07/26/2021","2,300","2,240","2,350","2,240","8.49M","2.68%"
"07/23/2021","2,240","2,290","2,300","2,210","9.64M","-2.18%"
"07/22/2021","2,290","2,310","2,320","2,250","7.42M","-1.29%"
"07/21/2021","2,320","2,380","2,430","2,300","5.48M","-2.52%"
"07/19/2021","2,380","2,420","2,430","2,360","1.63M","-1.65%"
"07/16/2021","2,420","2,380","2,450","2,350","2.61M","2.54%"
"07/15/2021","2,360","2,350","2,410","2,300","3.56M","1.29%"
"07/14/2021","2,330","2,320","2,400","2,280","4.44M","0.87%"
"07/13/2021","2,310","2,250","2,350","2,230","3.11M","2.67%"
"07/12/2021","2,250","2,250","2,280","2,230","2.46M","0.00%"
"07/09/2021","2,250","2,250","2,250","2,220","994.20K","0.45%"
"07/08/2021","2,240","2,240","2,260","2,210","5.36M","0.00%"
"07/07/2021","2,240","2,260","2,270","2,210","3.34M","-0.88%"
"07/06/2021","2,260","2,320","2,320","2,250","1.91M","-1.74%"
"07/05/2021","2,300","2,320","2,340","2,300","552.90K","-0.86%"
"07/02/2021","2,320","2,300","2,350","2,280","2.22M","0.87%"
"07/01/2021","2,300","2,310","2,320","2,280","1.45M","-0.43%"
"06/30/2021","2,310","2,310","2,350","2,250","4.16M","0.00%"
"06/29/2021","2,310","2,330","2,330","2,310","1.36M","-0.86%"
"06/28/2021","2,330","2,370","2,370","2,300","884.30K","-0.85%"
"06/25/2021","2,350","2,340","2,370","2,320","747.80K","0.43%"
"06/24/2021","2,340","2,350","2,350","2,310","767.80K","-0.43%"
"06/23/2021","2,350","2,350","2,380","2,330","735.70K","0.00%"
"06/22/2021","2,350","2,350","2,380","2,350","1.03M","0.00%"
"06/21/2021","2,350","2,340","2,370","2,270","2.20M","0.43%"
"06/18/2021","2,340","2,460","2,460","2,330","7.97M","-4.88%"
"06/17/2021","2,460","2,490","2,490","2,440","2.03M","-1.60%"
"06/16/2021","2,500","2,510","2,540","2,450","3.31M","-1.57%"
"06/15/2021","2,540","2,530","2,540","2,490","975.50K","0.00%"
"06/14/2021","2,540","2,540","2,550","2,520","603.10K","0.00%"
"06/11/2021","2,540","2,560","2,560","2,530","840.30K","-0.78%"
"06/10/2021","2,560","2,560","2,560","2,530","657.20K","0.00%"
"06/09/2021","2,560","2,580","2,590","2,540","700.60K","-0.78%"
"06/08/2021","2,580","2,570","2,580","2,540","614.40K","0.39%"
"06/07/2021","2,570","2,570","2,580","2,530","1.04M","0.00%"
"06/04/2021","2,570","2,550","2,570","2,540","729.80K","0.78%"
"06/03/2021","2,550","2,570","2,590","2,540","1.19M","-0.78%"
"06/02/2021","2,570","2,580","2,580","2,540","771.50K","1.18%"
"05/31/2021","2,540","2,600","2,600","2,540","2.23M","-2.31%"
"05/28/2021","2,600","2,600","2,610","2,550","1.62M","0.00%"
"05/27/2021","2,600","2,580","2,600","2,520","1.52M","1.17%"
"05/25/2021","2,570","2,510","2,570","2,510","1.28M","2.39%"
"05/24/2021","2,510","2,510","2,540","2,480","670.70K","0.00%"
"05/21/2021","2,510","2,610","2,610","2,470","2.30M","-0.40%"
"05/20/2021","2,520","2,490","2,520","2,480","2.40M","0.40%"
"05/19/2021","2,510","2,530","2,540","2,460","1.04M","-0.79%"
"05/18/2021","2,530","2,510","2,560","2,490","911.40K","0.80%"
"05/17/2021","2,510","2,540","2,600","2,490","1.20M","-1.18%"
"05/11/2021","2,540","2,620","2,620","2,540","1.99M","-3.05%"
"05/10/2021","2,620","2,580","2,620","2,540","2.45M","0.00%"
"05/07/2021","2,620","2,650","2,650","2,570","2.10M","-0.76%"
"05/06/2021","2,640","2,670","2,680","2,590","4.62M","-1.12%"
"05/05/2021","2,670","2,620","2,670","2,600","3.75M","2.30%"
"05/04/2021","2,610","2,560","2,610","2,560","3.56M","1.95%"
"05/03/2021","2,560","2,460","2,580","2,460","9.22M","4.07%"
"04/30/2021","2,460","2,470","2,500","2,410","5.76M","0.00%"
"04/29/2021","2,460","2,450","2,480","2,430","2.66M","0.41%"
"04/28/2021","2,450","2,450","2,460","2,410","4.89M","0.00%"
"04/27/2021","2,450","2,460","2,460","2,410","4.62M","0.00%"
"04/26/2021","2,450","2,450","2,540","2,420","4.31M","0.00%"
"04/23/2021","2,450","2,490","2,520","2,430","5.68M","-1.61%"
"04/22/2021","2,490","2,590","2,590","2,480","2.90M","-0.40%"
"04/21/2021","2,500","2,540","2,560","2,500","711.00K","-1.57%"
"04/20/2021","2,540","2,570","2,570","2,530","507.50K","0.00%"
"04/19/2021","2,540","2,570","2,570","2,530","796.40K","-1.17%"
"04/16/2021","2,570","2,580","2,600","2,530","1.17M","0.00%"
"04/15/2021","2,570","2,600","2,620","2,540","819.40K","-1.15%"
"04/14/2021","2,600","2,540","2,600","2,540","2.90M","2.77%"
"04/13/2021","2,530","2,540","2,550","2,440","2.28M","-0.39%"
"04/12/2021","2,540","2,650","2,660","2,540","1.82M","-4.15%"
"04/09/2021","2,650","2,530","2,650","2,530","2.43M","4.74%"
"04/08/2021","2,530","2,530","2,620","2,520","8.48M","0.00%"
"04/07/2021","2,530","2,540","2,550","2,510","1.76M","0.00%"
"04/06/2021","2,530","2,550","2,550","2,430","2.26M","-1.17%"
"04/05/2021","2,560","2,560","2,600","2,520","1.75M","0.00%"
